/data07/wupeng/dataset/PT_voxaishell_clean/train-small
2989-138028-0072_1088-134315-0019.wav	139600
1963-142393-0044_7800-283493-0026.wav	205680
8425-292520-0006_1970-10594-0001.wav	106560
3214-167602-0022_229-130880-0000.wav	106800
302-123523-0008_2893-139322-0045.wav	209680
250-142276-0054_6437-66173-0058.wav	197120
7302-86815-0005_1246-135815-0000.wav	68480
446-123502-0022_4297-13009-0046.wav	135600
5652-19215-0029_198-126831-0031.wav	162320
2843-152918-0021_2817-142371-0062.wav	57440
1355-39947-0079_2391-145015-0042.wav	244640
3526-176653-0013_89-218-0042.wav	214160
8063-274116-0007_332-128985-0069.wav	122080
1081-125237-0111_3112-9555-0073.wav	158400
83-9960-0038_2092-145706-0005.wav	227440
7302-86815-0010_39-121914-0044.wav	104800
7148-82991-0000_6848-252323-0019.wav	199200
6437-66173-0015_4406-16882-0062.wav	227520
3830-12531-0026_8088-284756-0023.wav	137840
3664-178366-0016_307-127535-0009.wav	131040
6529-62554-0027_4898-20016-0008.wav	224880
6563-63821-0005_4014-186176-0040.wav	237200
5393-19219-0061_4481-17498-0020.wav	239120
19-227-0007_8975-270782-0068.wav	234480
2989-138028-0008_3235-11599-0006.wav	209200
5678-43302-0012_460-172359-0057.wav	225520
3699-47246-0002_40-121026-0038.wav	208239
5456-62043-0008_8095-274348-0008.wav	147760
8226-274369-0041_5322-7680-0016.wav	171360
1081-125237-0097_5463-39173-0063.wav	146800
298-126791-0005_669-129074-0017.wav	130240
6064-56165-0011_4018-107312-0019.wav	205600
2817-142371-0038_2691-156745-0041.wav	204000
200-124139-0010_1723-141149-0067.wav	154400
909-131044-0001_3857-182315-0002.wav	210720
2910-131096-0009_7511-102419-0048.wav	234560
5390-30096-0001_3607-135982-0009.wav	236560
6529-62554-0035_3168-173565-0028.wav	239840
7800-283493-0006_8014-280382-0005.wav	231280
6563-285357-0013_8580-287363-0033.wav	253680
118-47824-0067_7447-91187-0022.wav	248240
5514-19192-0006_2836-5354-0000.wav	200400
8838-298545-0014_5456-24741-0005.wav	50240
248-130697-0002_6880-216547-0079.wav	244000
4397-15678-0043_5393-19218-0001.wav	108240
8465-246947-0023_1926-147979-0030.wav	160080
5049-25947-0012_1355-39947-0051.wav	213200
5750-100289-0052_8063-274112-0040.wav	77040
19-227-0061_302-123516-0035.wav	225760
374-180298-0020_696-93314-0065.wav	190240
233-155990-0007_4267-72637-0011.wav	246880
3486-166446-0007_332-128985-0062.wav	120960
6019-3185-0007_730-360-0039.wav	52240
4788-91208-0015_1447-130551-0026.wav	203440
1926-143879-0013_302-123516-0028.wav	214480
6563-285357-0043_8063-274117-0005.wav	85600
3486-166446-0027_7278-91083-0034.wav	198800
1116-132847-0019_5163-18515-0024.wav	202160
3983-5371-0020_1723-141149-0041.wav	202720
8975-270782-0089_2893-139322-0002.wav	155920
1116-132851-0002_4137-11701-0048.wav	232560
6476-57446-0044_4267-72637-0032.wav	166320
5393-19218-0048_3607-135982-0047.wav	233280
2836-5355-0031_3830-12530-0006.wav	220880
2007-132570-0046_6181-216552-0033.wav	131120
2518-154826-0010_2514-149482-0089.wav	212400
2691-156745-0005_4830-25904-0044.wav	155680
4214-7146-0070_8108-274318-0017.wav	167840
4137-11702-0056_8747-293952-0057.wav	157840
6181-216552-0095_6848-252322-0010.wav	248480
887-123291-0017_8095-274345-0023.wav	206000
3214-167602-0030_7517-100429-0009.wav	130160
6818-68772-0021_5514-19192-0021.wav	242640
5163-39921-0045_2911-7601-0039.wav	200880
7800-283478-0021_8051-118101-0009.wav	178720
403-216-0023_163-122947-0082.wav	125680
6880-216547-0077_3947-13260-0039.wav	221440
1737-148989-0031_6078-54007-0036.wav	231600
5688-41232-0048_4406-16883-0012.wav	235440
1578-6379-0037_6531-61334-0085.wav	74160
446-123501-0031_8468-286673-0022.wav	160400
3242-67168-0006_1116-132847-0040.wav	238320
5322-7680-0025_3807-4923-0007.wav	164560
405-130894-0022_7402-90848-0048.wav	163840
5561-41615-0034_4441-76262-0020.wav	191920
8770-295465-0024_19-227-0060.wav	193920
1867-154071-0007_4788-94904-0013.wav	177840
2002-139469-0018_32-21634-0000.wav	249280
302-123504-0023_1088-129236-0023.wav	231440
6848-252323-0010_4640-19187-0002.wav	233360
8425-246962-0018_625-132118-0011.wav	249200
6209-34599-0023_5703-47198-0041.wav	230800
2817-142371-0021_441-130108-0007.wav	242320
1246-124548-0023_2436-2477-0002.wav	141440
1235-135883-0046_7302-86814-0040.wav	138880
1867-154075-0042_8226-274371-0045.wav	58800
426-122819-0026_26-496-0011.wav	120960
233-155990-0004_1926-147979-0014.wav	228160
6848-252323-0025_7367-86737-0058.wav	222640
7059-77900-0033_374-180298-0055.wav	224640
7800-283492-0010_4406-16883-0000.wav	198880
7800-283493-0034_332-128985-0051.wav	214080
1867-154071-0015_7402-90848-0023.wav	243680
1723-141149-0030_6181-216552-0042.wav	108480
8770-295462-0010_2092-145706-0038.wav	229280
40-121026-0037_211-122425-0021.wav	205760
5703-47212-0049_2817-142371-0039.wav	145440
7278-104730-0008_5808-54425-0048.wav	242560
150-132655-0015_3486-166446-0026.wav	160240
1737-148989-0030_5339-14134-0040.wav	223120
6415-116629-0031_3214-167606-0014.wav	225040
4898-20016-0010_8324-286682-0027.wav	211120
3242-8112-0000_3699-47246-0028.wav	170480
6147-34607-0039_2952-407-0009.wav	192800
7113-86041-0110_6209-34601-0008.wav	52400
4088-158079-0009_5678-43302-0006.wav	208160
7635-105661-0015_1867-154075-0010.wav	154240
4195-186237-0026_3947-13260-0047.wav	131600
4830-25904-0029_4340-15220-0066.wav	212720
4859-26870-0013_8226-274369-0029.wav	186960
1098-133695-0067_5322-7680-0005.wav	50800
1867-154075-0022_32-4137-0057.wav	209840
3982-182255-0027_6181-216552-0036.wav	63600
458-126305-0033_8797-294123-0008.wav	84880
233-155990-0033_8312-279790-0047.wav	194320
5339-14133-0001_669-129074-0028.wav	79440
6147-34607-0010_229-130880-0081.wav	217520
3486-166446-0019_5322-7680-0020.wav	190960
4481-17498-0019_6367-74004-0012.wav	206560
4481-17499-0046_5688-41232-0003.wav	240720
6209-34600-0002_2911-15084-0006.wav	188320
5778-12761-0014_2092-145706-0019.wav	232400
6272-70171-0035_3983-5371-0023.wav	240400
1926-147979-0022_6064-56165-0019.wav	127680
8123-275216-0002_2007-149877-0008.wav	222480
7505-258958-0035_3168-173565-0032.wav	225680
4088-158077-0020_3607-135982-0002.wav	213440
2691-156745-0034_8312-279790-0013.wav	243520
307-127539-0015_7113-86041-0043.wav	148720
8425-291444-0013_226-122538-0025.wav	254320
3664-178355-0007_2817-142371-0051.wav	118160
4441-76262-0031_198-126831-0036.wav	150079
4267-78186-0006_4137-11701-0004.wav	86640
3168-173564-0021_2391-145015-0069.wav	128640
1594-135914-0081_248-130644-0018.wav	223680
201-122255-0040_7505-258958-0024.wav	209600
1624-142933-0013_322-124147-0068.wav	205920
3982-178459-0043_7178-34645-0020.wav	202240
7078-271888-0106_2989-138035-0024.wav	117040
4853-27671-0001_1578-140045-0028.wav	162560
2836-5355-0047_198-129977-0016.wav	76480
6209-34601-0031_6272-70191-0033.wav	221360
4680-16042-0032_8629-261139-0075.wav	215440
1502-122619-0052_7278-246956-0011.wav	87280
2514-149482-0063_6000-55211-0036.wav	202320
2007-132570-0029_3214-167606-0008.wav	259600
412-126975-0082_1183-128659-0008.wav	130800
3983-5331-0043_40-121026-0031.wav	224960
5678-43303-0009_426-122821-0022.wav	194480
40-222-0056_8312-279791-0039.wav	204320
226-122538-0032_3807-4955-0034.wav	226640
1867-154075-0023_3983-5371-0056.wav	222320
831-130746-0029_3983-5331-0011.wav	239760
8465-246940-0029_298-126790-0041.wav	235440
6385-34655-0026_7078-271888-0088.wav	91440
8051-295385-0006_1363-139304-0029.wav	252480
6529-62554-0003_5339-14133-0029.wav	210080
118-47824-0036_6019-3185-0016.wav	79840
3440-171006-0002_6385-220959-0012.wav	239120
2817-142371-0065_8419-293469-0012.wav	236000
6880-216547-0068_6529-62556-0032.wav	74720
3436-172171-0020_6437-66173-0003.wav	124160
103-1241-0034_441-130108-0018.wav	129120
32-21631-0009_7367-86737-0024.wav	161760
2518-154826-0020_2893-139322-0021.wav	212880
1116-137572-0025_374-180299-0036.wav	172880
83-11691-0004_3526-176653-0025.wav	203440
1183-133255-0011_5022-29411-0014.wav	236960
196-122150-0021_3242-67153-0011.wav	59840
5652-39938-0055_40-222-0044.wav	183280
4362-15663-0014_1970-10594-0017.wav	232720
6209-34601-0013_87-121553-0011.wav	235920
2007-132570-0028_1594-135914-0037.wav	92560
2836-5354-0018_1624-168623-0008.wav	231440
3242-8112-0023_6081-42010-0020.wav	70240
1553-140048-0039_311-124404-0003.wav	200640
1992-141719-0008_8088-284756-0024.wav	221200
7794-295947-0007_730-358-0029.wav	206240
4830-25904-0008_6454-120342-0008.wav	208560
2384-152900-0041_6367-65536-0028.wav	166400
3242-67168-0008_7226-86964-0050.wav	195200
289-121652-0037_5678-43302-0030.wav	238800
1069-133699-0039_2289-152257-0012.wav	188320
625-132118-0039_8088-284756-0042.wav	219680
6181-216552-0010_83-9960-0037.wav	242480
8770-295463-0015_226-122538-0011.wav	175840
5789-57158-0004_4830-25898-0020.wav	227760
3830-12530-0028_6454-107462-0031.wav	164720
7078-271888-0064_7264-92316-0025.wav	52400
669-129061-0052_5678-43302-0027.wav	213280
5789-70653-0001_2002-139469-0004.wav	228000
4137-11702-0033_7511-102419-0014.wav	239840
4267-287369-0027_8051-119902-0004.wav	205600
332-128985-0002_89-218-0007.wav	239200
2136-5143-0019_831-130739-0036.wav	187520
5561-41615-0040_2691-156755-0014.wav	125200
196-122159-0003_3879-174923-0039.wav	245200
5456-24741-0011_8609-283227-0005.wav	229600
4195-186237-0019_201-127786-0013.wav	225920
1081-125237-0042_5652-19215-0040.wav	224560
426-122822-0018_7059-77900-0035.wav	175680
200-124139-0012_8629-261140-0014.wav	205200
2436-2476-0020_4160-11550-0022.wav	234480
2843-152918-0110_3947-13262-0050.wav	206640
3214-167606-0031_8063-274117-0032.wav	111840
5456-58161-0008_8014-112602-0014.wav	145440
3807-4923-0028_27-124992-0028.wav	64880
2391-145015-0013_32-21634-0013.wav	121360
481-123719-0034_40-121026-0041.wav	237360
730-358-0056_6415-116629-0000.wav	66560
2092-145706-0055_198-126831-0016.wav	152480
6209-34599-0009_412-126975-0084.wav	214720
1553-140048-0017_2436-2477-0023.wav	174000
39-121916-0031_426-122819-0034.wav	86480
1502-122619-0009_7447-91187-0034.wav	219680
1553-140047-0003_8465-246943-0017.wav	116720
298-126791-0042_911-128684-0024.wav	185280
1098-133695-0037_8747-293952-0052.wav	215520
405-130894-0078_6147-34605-0005.wav	83200
5393-19219-0039_887-123291-0001.wav	138880
1098-133695-0088_5456-62043-0005.wav	192800
5652-39938-0031_5104-33406-0055.wav	241040
3112-9555-0016_27-123349-0021.wav	151920
6531-61334-0076_311-124404-0103.wav	55520
1963-142393-0027_89-219-0037.wav	123440
196-122159-0002_4680-16042-0004.wav	59360
441-128982-0016_7113-86041-0074.wav	166160
445-123860-0020_1034-121119-0036.wav	77600
6181-216552-0050_1334-135589-0042.wav	233040
2518-154825-0034_7264-92316-0042.wav	177360
5652-19215-0004_4898-28461-0025.wav	236080
1743-142914-0029_8629-261139-0055.wav	230000
6563-285357-0020_8747-293952-0106.wav	241280
3235-11599-0026_458-126290-0014.wav	172480
8063-274115-0030_5393-19219-0033.wav	93040
1116-137572-0033_200-124139-0003.wav	184400
302-123523-0032_1737-142397-0015.wav	202960
6818-76332-0005_8063-274117-0030.wav	242480
328-129766-0032_4051-11218-0051.wav	171120
730-358-0057_26-496-0021.wav	217680
1246-124548-0021_5163-39921-0039.wav	192720
6081-41998-0024_3879-174923-0015.wav	241440
1235-135884-0011_1841-159771-0034.wav	220880
7190-90542-0041_6367-65536-0053.wav	235920
8098-278252-0002_7190-90543-0020.wav	95680
426-122821-0036_125-121342-0025.wav	70240
103-1240-0021_1723-141149-0081.wav	236960
3112-9555-0082_5808-54425-0033.wav	77760
8051-118101-0029_5463-39173-0038.wav	179280
3723-171631-0002_909-131044-0015.wav	216480
6385-220959-0035_7511-102419-0042.wav	217600
3374-298026-0012_5104-33407-0021.wav	208240
4297-13009-0037_7447-91187-0003.wav	246960
1069-133709-0042_103-1240-0019.wav	243360
6880-216547-0099_8098-275181-0022.wav	224800
5456-58161-0012_839-130898-0054.wav	109760
1263-139804-0019_289-121665-0037.wav	222000
6880-216547-0097_4160-11550-0030.wav	216480
7078-271888-0036_2196-174172-0037.wav	236720
60-121082-0059_3526-176653-0010.wav	242240
248-130697-0023_5049-25947-0068.wav	188400
458-126305-0038_7635-105661-0016.wav	210640
3486-166446-0008_7113-86041-0005.wav	244720
4788-94904-0001_1578-140049-0022.wav	209840
6818-68772-0027_3830-12531-0001.wav	173280
2289-152254-0006_7302-86815-0018.wav	90720
2817-142380-0015_1723-141149-0103.wav	217680
4788-91208-0018_40-121026-0027.wav	200080
5652-39938-0024_2196-174172-0032.wav	197840
3112-9555-0088_1069-133709-0043.wav	147040
8088-284756-0044_5561-39621-0038.wav	176480
426-122821-0020_8465-246943-0007.wav	143040
7447-91186-0034_60-121082-0086.wav	225920
1841-159771-0019_1970-10594-0007.wav	228560
4362-15663-0007_302-123504-0022.wav	180320
6437-66172-0023_8838-298545-0047.wav	199120
3664-11714-0005_5390-30096-0021.wav	243520
2416-152139-0055_3526-175658-0012.wav	77440
1594-135914-0054_7148-7763-0020.wav	189680
587-41611-0006_2836-5355-0037.wav	147520
3947-13260-0049_6531-61334-0021.wav	220480
4340-15220-0037_3723-171631-0035.wav	123520
8747-293952-0054_211-122442-0041.wav	59680
4195-186238-0013_3259-158083-0046.wav	120240
445-123857-0005_3830-12530-0029.wav	170480
2836-5354-0002_4267-72637-0007.wav	210880
2518-154825-0026_4160-14187-0024.wav	223920
32-4137-0007_1235-135883-0037.wav	254080
8063-274117-0008_332-128985-0085.wav	184560
8108-274318-0002_446-123502-0019.wav	253200
5049-25947-0000_909-131045-0025.wav	154240
332-128985-0087_226-131532-0021.wav	206320
3242-67153-0035_5678-43302-0013.wav	220320
2989-138028-0020_8324-286682-0009.wav	234400
332-128985-0003_6531-61334-0072.wav	130560
6078-54007-0048_6385-34655-0018.wav	218160
887-123289-0009_5778-12761-0020.wav	155840
3830-12535-0028_2159-179156-0024.wav	239120
1743-142914-0015_4137-11702-0002.wav	178079
6385-34669-0020_3607-135982-0041.wav	208400
226-131533-0027_1069-133709-0005.wav	187760
3168-173564-0041_7059-77900-0029.wav	165440
4788-294466-0017_2436-2481-0010.wav	115680
200-124140-0007_254-27760-0029.wav	218400
2691-156745-0003_460-172359-0073.wav	232400
40-121026-0017_254-27760-0028.wav	236240
1246-135815-0007_4406-16882-0039.wav	220560
403-216-0020_7302-86815-0049.wav	146880
8088-284756-0103_39-121915-0027.wav	230880
2136-5147-0007_1553-140047-0001.wav	219840
8975-270782-0057_696-92939-0018.wav	226000
201-122255-0038_7190-90542-0017.wav	146799
5678-43302-0011_6437-66172-0042.wav	178400
196-122159-0025_4160-11550-0038.wav	151280
1578-140049-0005_8098-275181-0008.wav	209680
8468-295198-0005_2893-139310-0014.wav	73040
6880-216547-0085_60-121082-0011.wav	216400
7859-102518-0006_8051-295385-0011.wav	159600
4640-19189-0008_201-127786-0051.wav	221680
1867-148436-0002_3607-135982-0023.wav	215360
6019-3185-0097_8580-287364-0025.wav	189680
3259-158083-0115_6078-54013-0067.wav	250560
6019-3185-0046_1355-39947-0084.wav	193840
7178-34644-0026_7402-59171-0037.wav	212160
831-130739-0062_8095-274346-0055.wav	143120
196-122159-0022_4088-158077-0032.wav	109200
233-134440-0034_8770-295462-0031.wav	172960
6848-252322-0017_5463-39174-0002.wav	205040
3879-174923-0055_2002-139469-0028.wav	209760
696-93314-0024_2182-150130-0024.wav	200960
87-121553-0077_26-496-0006.wav	54240
5393-19219-0050_7635-105409-0025.wav	220080
5678-43301-0025_5463-39173-0055.wav	200800
103-1240-0005_2836-5355-0030.wav	189600
5688-41232-0008_2289-152253-0012.wav	223280
3699-47246-0001_2843-152918-0042.wav	195360
302-123504-0019_441-130108-0041.wav	84000
3259-158083-0107_196-122159-0000.wav	189360
2002-139469-0067_201-127786-0036.wav	216560
150-126112-0019_1594-135914-0066.wav	105840
4813-248641-0006_1116-137572-0009.wav	254480
1069-133699-0006_4481-17498-0038.wav	232240
426-122819-0032_4137-11702-0018.wav	140960
446-123501-0038_1594-135914-0011.wav	248240
5750-35690-0015_5390-24512-0013.wav	194480
6415-111615-0029_83-11691-0034.wav	174640
6476-57446-0072_1081-125237-0107.wav	170880
7078-271888-0031_2289-152254-0010.wav	221520
7278-91083-0005_587-54108-0041.wav	116000
887-123291-0038_8609-283227-0015.wav	225520
1081-125237-0089_7302-86815-0032.wav	131200
7278-104730-0015_7113-86041-0031.wav	221360
2817-142371-0059_3259-158083-0030.wav	159200
6019-3185-0005_2691-156755-0015.wav	115360
1963-142776-0011_8108-274318-0007.wav	188000
7402-90848-0054_311-124404-0039.wav	233600
1235-135883-0006_403-128339-0000.wav	114880
8098-278278-0005_3807-4923-0003.wav	172160
3664-178355-0011_1624-168623-0012.wav	232800
1624-168623-0010_4481-17499-0013.wav	176240
6531-61334-0040_4051-11217-0036.wav	225120
1992-141719-0005_5789-57158-0000.wav	195760
1502-122619-0012_4441-76263-0045.wav	206560
4830-25898-0041_403-126855-0013.wav	212160
403-128339-0025_1334-135589-0038.wav	157520
5192-19397-0024_446-123502-0015.wav	212320
3242-67153-0009_7859-102519-0041.wav	204320
4406-16882-0012_2989-138035-0053.wav	78160
229-130880-0017_911-128684-0021.wav	151520
2384-152900-0043_2136-5140-0017.wav	195920
7517-100437-0016_233-155990-0019.wav	202080
8797-294123-0075_3807-4923-0030.wav	203840
89-219-0015_696-93314-0033.wav	211360
3947-13260-0036_426-122819-0016.wav	155280
3235-28433-0013_7278-91083-0030.wav	169840
2893-139310-0032_39-121914-0041.wav	169760
587-41611-0003_87-121553-0072.wav	207680
1898-145720-0001_4160-11550-0032.wav	218960
445-123857-0014_1963-142393-0054.wav	233600
1926-143879-0044_405-130895-0003.wav	162400
4195-186238-0001_2289-152253-0015.wav	133120
1553-140047-0048_2136-5143-0029.wav	49840
5688-41232-0047_4680-16041-0006.wav	234480
8465-246947-0027_3807-4955-0019.wav	214000
403-216-0024_8324-286683-0016.wav	199680
1363-135842-0037_250-142286-0006.wav	77840
6367-65536-0018_6454-93938-0027.wav	208240
5688-15787-0037_1926-147987-0025.wav	230240
5703-47212-0033_7264-92314-0002.wav	228880
2836-5355-0040_4297-13009-0055.wav	219520
6147-34606-0021_5678-43303-0027.wav	241040
2514-149482-0080_4018-107312-0005.wav	230960
5163-18515-0023_19-198-0017.wav	227680
8419-293469-0002_4406-16883-0006.wav	61280
3240-131232-0013_1898-145724-0030.wav	177280
3947-13260-0008_446-123501-0012.wav	108960
911-130578-0014_150-126112-0008.wav	85360
1081-128618-0011_2391-145015-0002.wav	205680
441-128988-0002_5192-19397-0063.wav	223200
5049-25947-0020_5652-39938-0034.wav	222960
2911-15084-0011_8630-305212-0003.wav	218080
1246-135815-0016_2436-2477-0013.wav	57600
298-126791-0060_196-122152-0004.wav	124080
27-124992-0009_831-130746-0020.wav	53520
5652-39938-0006_7067-76048-0059.wav	152720
1098-133695-0004_5049-25947-0025.wav	246560
3374-298025-0019_1455-134435-0053.wav	233200
4397-15678-0028_1235-135883-0041.wav	240320
7113-86041-0092_839-130898-0098.wav	239760
7447-91187-0010_8238-274553-0007.wav	223840
83-3054-0013_201-122255-0024.wav	200240
5456-62043-0035_7226-86964-0039.wav	243920
887-123291-0002_8465-246943-0022.wav	209920
831-130746-0030_2436-2477-0024.wav	66000
8238-274553-0041_2518-154826-0052.wav	58241
1502-122619-0044_2518-154826-0019.wav	185440
4014-186176-0032_2836-5355-0002.wav	62800
3242-67168-0028_1970-10594-0009.wav	220240
6081-41998-0018_7312-92432-0023.wav	163120
150-126112-0006_8088-284756-0093.wav	197600
6019-3185-0094_2843-152918-0100.wav	206160
3242-8112-0036_1040-133433-0013.wav	122160
83-11691-0023_201-122255-0005.wav	118960
8324-286683-0034_4340-15220-0090.wav	250240
8051-295385-0004_1578-140049-0026.wav	143440
4813-248638-0036_7190-90542-0081.wav	210720
3807-4955-0021_625-132112-0040.wav	234080
8324-286683-0030_200-126784-0021.wav	221760
481-123720-0059_3947-13262-0046.wav	146080
8226-274369-0056_250-140277-0013.wav	207840
7148-7763-0011_4267-78186-0000.wav	212400
211-122442-0020_3879-174923-0028.wav	225440
8975-270782-0032_6880-216547-0020.wav	250720
2092-145706-0013_2843-152918-0063.wav	209120
2817-142380-0037_3879-174923-0066.wav	178720
27-123349-0019_5049-25947-0021.wav	219520
201-127786-0039_1502-122619-0055.wav	200480
2159-179154-0033_3947-13262-0024.wav	209600
696-92939-0033_7367-86737-0057.wav	222400
1737-148989-0024_6147-34607-0021.wav	247280
200-124140-0018_8419-286676-0013.wav	193920
2136-5143-0043_83-9960-0047.wav	229440
5456-24741-0010_60-121082-0095.wav	52000
3436-172162-0033_163-122947-0086.wav	244960
3857-182315-0007_6081-41998-0026.wav	138560
412-126975-0049_8747-293952-0004.wav	209440
2817-142380-0030_2416-152139-0006.wav	133600
39-121915-0030_4813-248641-0033.wav	196080
125-121124-0055_7302-86814-0014.wav	207680
7312-92432-0018_8051-118101-0032.wav	147120
6848-252323-0029_6181-216552-0063.wav	176960
150-132655-0025_6925-80680-0045.wav	155120
4406-16883-0050_6529-62554-0012.wav	174000
5339-14133-0014_4788-294466-0024.wav	244000
8468-295198-0011_8419-293469-0008.wav	152321
8629-261139-0066_3982-178459-0059.wav	237440
2911-7601-0026_8312-279791-0032.wav	205680
8098-278278-0038_696-93314-0029.wav	253440
8580-287364-0011_6064-56165-0014.wav	192560
8747-293952-0046_2416-152137-0034.wav	196240
2817-142371-0013_1116-137572-0003.wav	201200
6529-62554-0056_6367-65536-0044.wav	90720
4051-10927-0014_8630-305212-0036.wav	227600
7264-92316-0001_2514-149482-0055.wav	247520
4160-11550-0037_1963-142393-0008.wav	236000
5778-12761-0012_3240-131231-0052.wav	65440
322-124147-0056_3983-5331-0024.wav	211520
1455-134435-0066_5104-33406-0002.wav	209680
3240-131232-0009_8324-286682-0000.wav	220240
298-126791-0004_2002-139469-0022.wav	231440
298-126791-0033_4406-16882-0043.wav	233280
3807-4955-0011_2136-5140-0029.wav	240560
298-126791-0051_1970-10594-0004.wav	115040
5322-7680-0019_26-496-0000.wav	233280
405-130894-0043_1088-134315-0037.wav	250880
39-121914-0015_5104-33406-0051.wav	108000
1081-128618-0012_4481-17499-0025.wav	60400
4137-11702-0041_2952-407-0014.wav	155760
